neuronsPerLayer,hiddenLayers,gen,score,count
6,7,55,53.0,1
6,7,55,54.0,3
6,7,55,55.0,1
6,7,55,56.0,1
6,7,55,57.0,3
6,7,55,59.0,3
6,7,55,61.0,1
6,7,55,62.0,1
6,7,55,63.0,1
6,7,55,64.0,1
6,7,55,67.0,1
6,7,56,34.0,1
6,7,56,36.0,1
6,7,56,39.0,1
6,7,56,41.0,2
6,7,56,42.0,1
6,7,56,46.0,1
6,7,56,48.0,1
6,7,56,50.0,3
6,7,56,51.0,2
6,7,56,54.0,2
6,7,56,55.0,1
6,7,56,56.0,2
6,7,56,57.0,1
6,7,56,58.0,1
6,7,56,60.0,1
6,7,56,61.0,2
6,7,56,63.0,1
6,7,56,65.0,1
6,7,57,27.0,1
6,7,57,36.0,1
6,7,57,40.0,1
6,7,57,46.0,1
6,7,57,47.0,2
6,7,57,48.0,2
6,7,57,49.0,1
6,7,57,50.0,2
6,7,57,51.0,2
6,7,57,52.0,2
6,7,57,53.0,1
6,7,57,55.0,2
6,7,57,56.0,1
6,7,57,57.0,1
6,7,57,58.0,1
6,7,57,59.0,1
6,7,57,60.0,1
6,7,57,61.0,1
6,7,57,67.0,1
6,7,58,41.0,1
6,7,58,43.0,1
6,7,58,45.0,1
6,7,58,46.0,1
6,7,58,47.0,1
6,7,58,48.0,2
6,7,58,49.0,2
6,7,58,50.0,1
6,7,58,52.0,1
6,7,58,53.0,2
6,7,58,54.0,2
6,7,58,55.0,1
6,7,58,56.0,2
6,7,58,57.0,4
6,7,58,58.0,1
6,7,58,61.0,1
6,7,58,63.0,1
6,7,59,43.0,1
6,7,59,44.0,1
6,7,59,50.0,1
6,7,59,51.0,3
6,7,59,52.0,3
6,7,59,53.0,2
6,7,59,54.0,2
6,7,59,55.0,1
6,7,59,56.0,1
6,7,59,59.0,3
6,7,59,61.0,2
6,7,59,63.0,2
6,7,59,64.0,1
6,7,59,65.0,1
6,7,59,73.0,1
6,7,60,44.0,1
6,7,60,47.0,1
6,7,60,48.0,1
6,7,60,49.0,1
6,7,60,50.0,2
6,7,60,51.0,1
6,7,60,53.0,3
6,7,60,55.0,4
6,7,60,57.0,3
6,7,60,58.0,1
6,7,60,59.0,1
6,7,60,60.0,1
6,7,60,61.0,1
6,7,60,63.0,2
6,7,60,64.0,1
6,7,60,68.0,1
6,7,61,44.0,1
6,7,61,47.0,2
6,7,61,48.0,1
6,7,61,49.0,1
6,7,61,50.0,1
6,7,61,51.0,1
6,7,61,52.0,3
6,7,61,54.0,2
6,7,61,55.0,2
6,7,61,56.0,2
6,7,61,57.0,2
6,7,61,58.0,1
6,7,61,59.0,3
6,7,61,60.0,1
6,7,61,61.0,1
6,7,61,63.0,1
6,7,62,43.0,1
6,7,62,47.0,2
6,7,62,49.0,3
6,7,62,50.0,2
6,7,62,51.0,2
6,7,62,52.0,2
6,7,62,53.0,2
6,7,62,54.0,2
6,7,62,55.0,1
6,7,62,56.0,1
6,7,62,57.0,2
6,7,62,59.0,2
6,7,62,60.0,1
6,7,62,61.0,1
6,7,62,64.0,1
6,7,63,34.0,1
6,7,63,40.0,1
6,7,63,43.0,1
6,7,63,46.0,1
6,7,63,48.0,2
6,7,63,49.0,1
6,7,63,50.0,1
6,7,63,51.0,3
6,7,63,54.0,1
6,7,63,55.0,2
6,7,63,56.0,1
6,7,63,58.0,2
6,7,63,59.0,1
6,7,63,60.0,3
6,7,63,62.0,1
6,7,63,64.0,1
6,7,63,65.0,1
6,7,63,66.0,1
6,7,64,30.0,1
6,7,64,40.0,1
6,7,64,45.0,1
6,7,64,49.0,1
6,7,64,50.0,1
6,7,64,52.0,2
6,7,64,54.0,3
6,7,64,55.0,1
6,7,64,56.0,1
6,7,64,57.0,2
6,7,64,59.0,1
6,7,64,60.0,2
6,7,64,61.0,4
6,7,64,62.0,1
6,7,64,63.0,1
6,7,64,64.0,1
6,7,64,66.0,1
6,7,65,44.0,1
6,7,65,45.0,1
6,7,65,48.0,1
6,7,65,49.0,2
6,7,65,52.0,1
6,7,65,53.0,4
6,7,65,54.0,1
6,7,65,55.0,1
6,7,65,56.0,1
6,7,65,57.0,2
6,7,65,58.0,3
6,7,65,60.0,1
6,7,65,61.0,1
6,7,65,63.0,1
6,7,65,64.0,1
6,7,65,67.0,2
6,7,65,71.0,1
6,7,66,40.0,1
6,7,66,46.0,2
6,7,66,47.0,1
6,7,66,48.0,1
6,7,66,49.0,2
6,7,66,54.0,1
6,7,66,55.0,4
6,7,66,56.0,1
6,7,66,57.0,2
6,7,66,58.0,3
6,7,66,60.0,1
6,7,66,61.0,1
6,7,66,62.0,1
6,7,66,64.0,1
6,7,66,65.0,1
6,7,66,66.0,1
6,7,66,67.0,1
6,7,67,30.0,1
6,7,67,45.0,1
6,7,67,46.0,1
6,7,67,49.0,2
6,7,67,50.0,1
6,7,67,52.0,1
6,7,67,53.0,4
6,7,67,54.0,4
6,7,67,55.0,3
6,7,67,56.0,1
6,7,67,57.0,1
6,7,67,58.0,1
6,7,67,59.0,2
6,7,67,60.0,1
6,7,67,65.0,1
6,7,68,43.0,2
6,7,68,44.0,1
6,7,68,46.0,2
6,7,68,50.0,1
6,7,68,53.0,2
6,7,68,54.0,3
6,7,68,56.0,1
6,7,68,58.0,2
6,7,68,59.0,2
6,7,68,60.0,2
6,7,68,61.0,2
6,7,68,62.0,1
6,7,68,63.0,1
6,7,68,64.0,1
6,7,68,66.0,1
6,7,68,68.0,1
6,7,69,46.0,2
6,7,69,48.0,1
6,7,69,49.0,1
6,7,69,50.0,2
6,7,69,51.0,1
6,7,69,52.0,1
6,7,69,54.0,3
6,7,69,55.0,1
6,7,69,56.0,1
6,7,69,57.0,1
6,7,69,58.0,3
6,7,69,59.0,1
6,7,69,60.0,1
6,7,69,61.0,2
6,7,69,62.0,1
6,7,69,64.0,1
6,7,69,66.0,1
6,7,69,70.0,1
6,7,70,43.0,2
6,7,70,46.0,1
6,7,70,47.0,1
6,7,70,48.0,2
6,7,70,50.0,3
6,7,70,51.0,1
6,7,70,53.0,1
6,7,70,55.0,2
6,7,70,56.0,1
6,7,70,58.0,3
6,7,70,59.0,3
6,7,70,60.0,1
6,7,70,62.0,1
6,7,70,63.0,1
6,7,70,65.0,1
6,7,70,69.0,1
6,7,71,43.0,1
6,7,71,44.0,2
6,7,71,45.0,2
6,7,71,48.0,1
6,7,71,49.0,1
6,7,71,50.0,2
6,7,71,51.0,1
6,7,71,52.0,2
6,7,71,53.0,2
6,7,71,54.0,2
6,7,71,56.0,2
6,7,71,58.0,3
6,7,71,59.0,2
6,7,71,65.0,1
6,7,71,69.0,1
6,7,72,42.0,1
6,7,72,49.0,1
6,7,72,50.0,1
6,7,72,52.0,3
6,7,72,53.0,1
6,7,72,54.0,1
6,7,72,56.0,1
6,7,72,57.0,2
6,7,72,58.0,4
6,7,72,60.0,3
6,7,72,62.0,1
6,7,72,64.0,1
6,7,72,65.0,2
6,7,72,66.0,2
6,7,72,68.0,1
6,7,73,44.0,1
6,7,73,46.0,1
6,7,73,49.0,2
6,7,73,52.0,1
6,7,73,53.0,1
6,7,73,54.0,1
6,7,73,55.0,2
6,7,73,57.0,3
6,7,73,58.0,1
6,7,73,59.0,1
6,7,73,60.0,2
6,7,73,61.0,2
6,7,73,62.0,1
6,7,73,63.0,1
6,7,73,64.0,4
6,7,73,67.0,1
6,7,74,41.0,1
6,7,74,47.0,1
6,7,74,48.0,2
6,7,74,49.0,1
6,7,74,50.0,1
6,7,74,53.0,2
6,7,74,54.0,1
6,7,74,55.0,1
6,7,74,57.0,1
6,7,74,58.0,2
6,7,74,59.0,2
6,7,74,60.0,1
6,7,74,61.0,1
6,7,74,62.0,1
6,7,74,63.0,1
6,7,74,64.0,3
6,7,74,66.0,1
6,7,74,67.0,1
6,7,74,69.0,1
6,7,75,46.0,1
6,7,75,47.0,1
6,7,75,49.0,1
6,7,75,50.0,1
6,7,75,51.0,1
6,7,75,52.0,1
6,7,75,53.0,2
6,7,75,54.0,6
6,7,75,55.0,1
6,7,75,56.0,1
6,7,75,57.0,2
6,7,75,59.0,2
6,7,75,60.0,1
6,7,75,61.0,2
6,7,75,65.0,1
6,7,75,66.0,1
6,7,76,42.0,1
6,7,76,47.0,2
6,7,76,50.0,1
6,7,76,51.0,2
6,7,76,52.0,1
6,7,76,54.0,3
6,7,76,55.0,1
6,7,76,56.0,3
6,7,76,57.0,1
6,7,76,58.0,2
6,7,76,59.0,1
6,7,76,60.0,1
6,7,76,61.0,1
6,7,76,62.0,2
6,7,76,63.0,1
6,7,76,66.0,1
6,7,76,67.0,1
6,7,77,46.0,1
6,7,77,47.0,1
6,7,77,48.0,2
6,7,77,49.0,1
6,7,77,50.0,3
6,7,77,53.0,1
6,7,77,55.0,3
6,7,77,57.0,1
6,7,77,60.0,2
6,7,77,61.0,1
6,7,77,62.0,2
6,7,77,63.0,3
6,7,77,65.0,1
6,7,77,66.0,1
6,7,77,67.0,1
6,7,77,68.0,1
6,7,78,48.0,1
6,7,78,51.0,1
6,7,78,52.0,2
6,7,78,53.0,4
6,7,78,55.0,3
6,7,78,57.0,3
6,7,78,59.0,3
6,7,78,61.0,1
6,7,78,63.0,1
6,7,78,68.0,2
6,7,78,69.0,1
6,7,78,70.0,2
6,7,78,71.0,1
6,7,79,51.0,2
6,7,79,52.0,1
6,7,79,53.0,2
6,7,79,55.0,3
6,7,79,57.0,1
6,7,79,58.0,3
6,7,79,59.0,4
6,7,79,61.0,2
6,7,79,62.0,3
6,7,79,63.0,1
6,7,79,65.0,2
6,7,79,67.0,1
6,7,80,44.0,1
6,7,80,48.0,1
6,7,80,51.0,1
6,7,80,52.0,2
6,7,80,54.0,2
6,7,80,55.0,1
6,7,80,57.0,2
6,7,80,58.0,2
6,7,80,59.0,2
6,7,80,60.0,1
6,7,80,61.0,2
6,7,80,64.0,3
6,7,80,66.0,2
6,7,80,69.0,1
6,7,80,73.0,1
6,7,80,74.0,1
6,7,81,50.0,1
6,7,81,52.0,3
6,7,81,53.0,1
6,7,81,55.0,1
6,7,81,57.0,4
6,7,81,58.0,1
6,7,81,59.0,5
6,7,81,60.0,1
6,7,81,61.0,3
6,7,81,62.0,1
6,7,81,63.0,1
6,7,81,64.0,2
6,7,81,66.0,1
6,7,82,45.0,1
6,7,82,47.0,1
6,7,82,50.0,2
6,7,82,52.0,1
6,7,82,54.0,1
6,7,82,55.0,3
6,7,82,56.0,1
6,7,82,57.0,1
6,7,82,58.0,1
6,7,82,59.0,5
6,7,82,60.0,1
6,7,82,61.0,1
6,7,82,62.0,1
6,7,82,63.0,1
6,7,82,64.0,1
6,7,82,65.0,1
6,7,82,66.0,1
6,7,82,73.0,1
6,7,83,47.0,1
6,7,83,49.0,1
6,7,83,50.0,2
6,7,83,51.0,1
6,7,83,53.0,1
6,7,83,54.0,1
6,7,83,55.0,4
6,7,83,56.0,3
6,7,83,58.0,2
6,7,83,59.0,2
6,7,83,60.0,1
6,7,83,61.0,3
6,7,83,64.0,2
6,7,83,69.0,1
6,7,84,48.0,1
6,7,84,51.0,1
6,7,84,52.0,1
6,7,84,54.0,3
6,7,84,55.0,1
6,7,84,56.0,2
6,7,84,57.0,2
6,7,84,58.0,1
6,7,84,59.0,4
6,7,84,60.0,1
6,7,84,63.0,3
6,7,84,64.0,1
6,7,84,65.0,1
6,7,84,66.0,2
6,7,84,67.0,1
6,7,85,48.0,1
6,7,85,52.0,3
6,7,85,53.0,1
6,7,85,54.0,1
6,7,85,55.0,2
6,7,85,56.0,2
6,7,85,58.0,1
6,7,85,59.0,3
6,7,85,60.0,1
6,7,85,61.0,1
6,7,85,62.0,1
6,7,85,63.0,2
6,7,85,64.0,2
6,7,85,67.0,1
6,7,85,68.0,1
6,7,85,70.0,1
6,7,85,71.0,1
6,7,86,44.0,1
6,7,86,46.0,1
6,7,86,48.0,1
6,7,86,49.0,1
6,7,86,51.0,1
6,7,86,53.0,1
6,7,86,54.0,1
6,7,86,56.0,2
6,7,86,57.0,1
6,7,86,58.0,4
6,7,86,59.0,1
6,7,86,60.0,1
6,7,86,61.0,1
6,7,86,62.0,1
6,7,86,63.0,1
6,7,86,64.0,1
6,7,86,65.0,2
6,7,86,67.0,2
6,7,86,71.0,1
6,7,87,45.0,1
6,7,87,47.0,1
6,7,87,48.0,2
6,7,87,49.0,2
6,7,87,50.0,1
6,7,87,52.0,1
6,7,87,53.0,1
6,7,87,54.0,3
6,7,87,55.0,2
6,7,87,56.0,1
6,7,87,57.0,2
6,7,87,58.0,2
6,7,87,60.0,2
6,7,87,63.0,3
6,7,87,71.0,1
6,7,88,41.0,1
6,7,88,48.0,1
6,7,88,49.0,1
6,7,88,51.0,1
6,7,88,52.0,2
6,7,88,55.0,2
6,7,88,56.0,2
6,7,88,57.0,2
6,7,88,58.0,2
6,7,88,59.0,3
6,7,88,60.0,1
6,7,88,61.0,1
6,7,88,62.0,1
6,7,88,64.0,4
6,7,88,66.0,1
6,7,89,42.0,1
6,7,89,43.0,1
6,7,89,45.0,1
6,7,89,46.0,1
6,7,89,47.0,1
6,7,89,49.0,1
6,7,89,50.0,2
6,7,89,51.0,2
6,7,89,52.0,2
6,7,89,54.0,2
6,7,89,55.0,1
6,7,89,56.0,1
6,7,89,57.0,1
6,7,89,58.0,1
6,7,89,59.0,1
6,7,89,60.0,3
6,7,89,61.0,1
6,7,89,65.0,1
6,7,89,66.0,1
6,7,90,43.0,1
6,7,90,45.0,2
6,7,90,50.0,2
6,7,90,51.0,1
6,7,90,52.0,1
6,7,90,54.0,2
6,7,90,55.0,1
6,7,90,56.0,4
6,7,90,57.0,2
6,7,90,58.0,2
6,7,90,59.0,2
6,7,90,61.0,1
6,7,90,62.0,2
6,7,90,64.0,1
6,7,90,67.0,1
6,7,91,43.0,1
6,7,91,45.0,1
6,7,91,46.0,1
6,7,91,47.0,1
6,7,91,50.0,2
6,7,91,51.0,2
6,7,91,53.0,2
6,7,91,54.0,3
6,7,91,55.0,1
6,7,91,56.0,2
6,7,91,57.0,1
6,7,91,58.0,1
6,7,91,59.0,2
6,7,91,60.0,3
6,7,91,62.0,1
6,7,91,66.0,1
6,7,92,37.0,1
6,7,92,39.0,1
6,7,92,46.0,1
6,7,92,48.0,1
6,7,92,49.0,2
6,7,92,50.0,1
6,7,92,51.0,1
6,7,92,53.0,4
6,7,92,54.0,2
6,7,92,55.0,1
6,7,92,56.0,2
6,7,92,57.0,2
6,7,92,59.0,1
6,7,92,60.0,1
6,7,92,61.0,2
6,7,92,63.0,1
6,7,92,64.0,1
6,7,93,47.0,1
6,7,93,49.0,2
6,7,93,50.0,1
6,7,93,51.0,2
6,7,93,53.0,1
6,7,93,54.0,5
6,7,93,55.0,2
6,7,93,56.0,1
6,7,93,57.0,3
6,7,93,59.0,1
6,7,93,63.0,1
6,7,93,65.0,1
6,7,93,66.0,1
6,7,93,67.0,1
6,7,93,68.0,1
6,7,93,70.0,1
6,7,94,43.0,2
6,7,94,46.0,1
6,7,94,50.0,2
6,7,94,51.0,1
6,7,94,52.0,1
6,7,94,53.0,2
6,7,94,54.0,1
6,7,94,55.0,2
6,7,94,56.0,1
6,7,94,57.0,3
6,7,94,58.0,1
6,7,94,59.0,2
6,7,94,60.0,2
6,7,94,61.0,1
6,7,94,63.0,1
6,7,94,66.0,2
6,7,95,40.0,1
6,7,95,45.0,1
6,7,95,49.0,2
6,7,95,50.0,1
6,7,95,51.0,3
6,7,95,52.0,1
6,7,95,55.0,3
6,7,95,56.0,2
6,7,95,57.0,1
6,7,95,58.0,1
6,7,95,59.0,2
6,7,95,62.0,1
6,7,95,64.0,1
6,7,95,65.0,1
6,7,95,66.0,1
6,7,95,70.0,2
6,7,95,74.0,1
6,7,96,41.0,1
6,7,96,44.0,1
6,7,96,47.0,1
6,7,96,51.0,1
6,7,96,53.0,3
6,7,96,55.0,1
6,7,96,58.0,4
6,7,96,59.0,2
6,7,96,60.0,4
6,7,96,61.0,1
6,7,96,62.0,1
6,7,96,63.0,1
6,7,96,66.0,1
6,7,96,68.0,1
6,7,96,69.0,1
6,7,96,71.0,1
6,7,97,41.0,1
6,7,97,48.0,1
6,7,97,49.0,2
6,7,97,52.0,1
6,7,97,53.0,2
6,7,97,54.0,5
6,7,97,56.0,1
6,7,97,57.0,2
6,7,97,58.0,1
6,7,97,59.0,1
6,7,97,61.0,1
6,7,97,63.0,1
6,7,97,64.0,2
6,7,97,65.0,2
6,7,97,68.0,1
6,7,97,69.0,1
6,7,98,50.0,2
6,7,98,52.0,1
6,7,98,56.0,1
6,7,98,57.0,1
6,7,98,58.0,4
6,7,98,59.0,5
6,7,98,60.0,4
6,7,98,61.0,3
6,7,98,62.0,2
6,7,98,65.0,1
6,7,98,68.0,1
6,7,99,40.0,1
6,7,99,45.0,1
6,7,99,46.0,1
6,7,99,47.0,2
6,7,99,51.0,1
6,7,99,52.0,2
6,7,99,53.0,1
6,7,99,54.0,1
6,7,99,55.0,2
6,7,99,57.0,2
6,7,99,58.0,1
6,7,99,59.0,3
6,7,99,60.0,3
6,7,99,61.0,1
6,7,99,63.0,2
6,7,99,69.0,1
6,7,100,47.0,2
6,7,100,48.0,1
6,7,100,49.0,2
6,7,100,50.0,3
6,7,100,53.0,3
6,7,100,54.0,2
6,7,100,55.0,1
6,7,100,57.0,2
6,7,100,59.0,2
6,7,100,60.0,1
6,7,100,63.0,1
6,7,100,64.0,1
6,7,100,67.0,1
6,7,100,68.0,2
6,7,100,72.0,1
6,7,101,49.0,3
6,7,101,50.0,2
6,7,101,51.0,1
6,7,101,52.0,2
6,7,101,53.0,1
6,7,101,54.0,1
6,7,101,55.0,1
6,7,101,56.0,2
6,7,101,57.0,1
6,7,101,58.0,1
6,7,101,59.0,1
6,7,101,61.0,1
6,7,101,63.0,1
6,7,101,64.0,2
6,7,101,65.0,1
6,7,101,66.0,2
6,7,101,67.0,1
6,7,101,72.0,1
6,7,102,42.0,1
6,7,102,53.0,1
6,7,102,54.0,2
6,7,102,55.0,1
6,7,102,56.0,1
6,7,102,57.0,1
6,7,102,59.0,2
6,7,102,60.0,2
6,7,102,61.0,3
6,7,102,65.0,1
6,7,102,66.0,4
6,7,102,67.0,2
6,7,102,68.0,2
6,7,102,70.0,1
6,7,102,71.0,1
6,7,103,43.0,1
6,7,103,48.0,1
6,7,103,49.0,2
6,7,103,52.0,2
6,7,103,53.0,1
6,7,103,54.0,2
6,7,103,55.0,1
6,7,103,56.0,1
6,7,103,57.0,4
6,7,103,58.0,2
6,7,103,60.0,2
6,7,103,61.0,2
6,7,103,62.0,1
6,7,103,65.0,1
6,7,103,67.0,1
6,7,103,75.0,1
6,7,104,47.0,1
6,7,104,48.0,3
6,7,104,49.0,1
6,7,104,52.0,1
6,7,104,53.0,2
6,7,104,54.0,1
6,7,104,55.0,2
6,7,104,56.0,2
6,7,104,57.0,1
6,7,104,58.0,3
6,7,104,59.0,1
6,7,104,61.0,1
6,7,104,63.0,2
6,7,104,64.0,1
6,7,104,66.0,1
6,7,104,67.0,1
6,7,104,70.0,1
6,7,105,37.0,1
6,7,105,45.0,1
6,7,105,46.0,1
6,7,105,53.0,2
6,7,105,56.0,1
6,7,105,57.0,1
6,7,105,58.0,2
6,7,105,59.0,3
6,7,105,60.0,2
6,7,105,62.0,4
6,7,105,63.0,1
6,7,105,64.0,3
6,7,105,65.0,1
6,7,105,69.0,2
6,7,106,46.0,1
6,7,106,48.0,1
6,7,106,49.0,1
6,7,106,50.0,1
6,7,106,52.0,1
6,7,106,53.0,4
6,7,106,54.0,2
6,7,106,55.0,1
6,7,106,59.0,1
6,7,106,60.0,2
6,7,106,61.0,1
6,7,106,62.0,4
6,7,106,63.0,3
6,7,106,65.0,1
6,7,106,66.0,1
6,7,107,42.0,1
6,7,107,45.0,1
6,7,107,49.0,1
6,7,107,50.0,3
6,7,107,51.0,1
6,7,107,52.0,2
6,7,107,53.0,1
6,7,107,55.0,2
6,7,107,56.0,1
6,7,107,57.0,2
6,7,107,58.0,2
6,7,107,59.0,1
6,7,107,60.0,1
6,7,107,61.0,1
6,7,107,62.0,3
6,7,107,66.0,2
6,7,108,51.0,1
6,7,108,52.0,3
6,7,108,53.0,2
6,7,108,54.0,1
6,7,108,55.0,2
6,7,108,57.0,2
6,7,108,58.0,1
6,7,108,59.0,3
6,7,108,60.0,1
6,7,108,61.0,2
6,7,108,62.0,1
6,7,108,63.0,1
6,7,108,64.0,2
6,7,108,65.0,1
6,7,108,66.0,1
6,7,108,67.0,1
6,7,109,39.0,1
6,7,109,48.0,1
6,7,109,49.0,1
6,7,109,50.0,1
6,7,109,52.0,1
6,7,109,54.0,2
6,7,109,55.0,3
6,7,109,57.0,1
6,7,109,58.0,1
6,7,109,59.0,4
6,7,109,60.0,1
6,7,109,61.0,1
6,7,109,62.0,2
6,7,109,63.0,1
6,7,109,64.0,1
6,7,109,66.0,1
6,7,109,68.0,1
6,7,109,70.0,1
6,7,110,35.0,1
6,7,110,44.0,1
6,7,110,45.0,1
6,7,110,48.0,1
6,7,110,51.0,2
6,7,110,52.0,1
6,7,110,53.0,1
6,7,110,54.0,2
6,7,110,55.0,4
6,7,110,58.0,1
6,7,110,59.0,3
6,7,110,61.0,1
6,7,110,64.0,2
6,7,110,65.0,1
6,7,110,67.0,2
6,7,110,68.0,1
6,7,111,45.0,1
6,7,111,52.0,1
6,7,111,53.0,1
6,7,111,54.0,3
6,7,111,55.0,1
6,7,111,56.0,5
6,7,111,57.0,2
6,7,111,58.0,4
6,7,111,59.0,2
6,7,111,61.0,2
6,7,111,62.0,1
6,7,111,64.0,1
6,7,111,65.0,1
6,7,112,48.0,1
6,7,112,49.0,2
6,7,112,50.0,1
6,7,112,51.0,2
6,7,112,53.0,2
6,7,112,54.0,2
6,7,112,55.0,1
6,7,112,56.0,2
6,7,112,57.0,3
6,7,112,59.0,2
6,7,112,61.0,1
6,7,112,62.0,1
6,7,112,63.0,1
6,7,112,66.0,2
6,7,112,67.0,1
6,7,112,72.0,1
6,7,113,47.0,2
6,7,113,48.0,1
6,7,113,49.0,1
6,7,113,51.0,2
6,7,113,53.0,3
6,7,113,54.0,1
6,7,113,56.0,3
6,7,113,57.0,2
6,7,113,58.0,2
6,7,113,59.0,2
6,7,113,61.0,1
6,7,113,62.0,1
6,7,113,65.0,1
6,7,113,66.0,1
6,7,113,69.0,1
6,7,113,73.0,1
6,7,114,45.0,1
6,7,114,48.0,2
6,7,114,49.0,1
6,7,114,51.0,2
6,7,114,52.0,3
6,7,114,53.0,2
6,7,114,54.0,2
6,7,114,55.0,1
6,7,114,56.0,2
6,7,114,57.0,1
6,7,114,58.0,1
6,7,114,59.0,1
6,7,114,60.0,1
6,7,114,63.0,2
6,7,114,64.0,2
6,7,114,67.0,1
6,7,115,49.0,3
6,7,115,51.0,1
6,7,115,52.0,2
6,7,115,55.0,2
6,7,115,56.0,4
6,7,115,57.0,3
6,7,115,58.0,2
6,7,115,60.0,1
6,7,115,61.0,3
6,7,115,63.0,1
6,7,115,64.0,1
6,7,115,65.0,2
6,7,116,49.0,1
6,7,116,50.0,2
6,7,116,53.0,1
6,7,116,54.0,2
6,7,116,55.0,2
6,7,116,56.0,1
6,7,116,57.0,3
6,7,116,58.0,4
6,7,116,59.0,1
6,7,116,60.0,1
6,7,116,61.0,1
6,7,116,62.0,3
6,7,116,63.0,1
6,7,116,66.0,1
6,7,116,67.0,1
6,7,117,51.0,2
6,7,117,52.0,1
6,7,117,53.0,1
6,7,117,54.0,3
6,7,117,55.0,1
6,7,117,57.0,4
6,7,117,58.0,1
6,7,117,59.0,1
6,7,117,60.0,2
6,7,117,61.0,3
6,7,117,62.0,2
6,7,117,65.0,2
6,7,117,67.0,1
6,7,117,68.0,1
6,7,118,48.0,1
6,7,118,49.0,1
6,7,118,51.0,3
6,7,118,53.0,3
6,7,118,54.0,1
6,7,118,55.0,4
6,7,118,56.0,3
6,7,118,59.0,1
6,7,118,60.0,2
6,7,118,62.0,1
6,7,118,63.0,2
6,7,118,64.0,1
6,7,118,67.0,2
6,7,119,46.0,1
6,7,119,48.0,3
6,7,119,49.0,2
6,7,119,52.0,3
6,7,119,53.0,1
6,7,119,54.0,2
6,7,119,56.0,1
6,7,119,57.0,2
6,7,119,58.0,1
6,7,119,60.0,2
6,7,119,61.0,1
6,7,119,62.0,1
6,7,119,64.0,2
6,7,119,66.0,1
6,7,119,68.0,1
6,7,119,71.0,1
6,7,120,49.0,1
6,7,120,50.0,1
6,7,120,51.0,1
6,7,120,52.0,3
6,7,120,53.0,1
6,7,120,54.0,3
6,7,120,55.0,1
6,7,120,56.0,2
6,7,120,57.0,2
6,7,120,58.0,1
6,7,120,59.0,4
6,7,120,60.0,1
6,7,120,62.0,1
6,7,120,64.0,1
6,7,120,70.0,1
6,7,120,77.0,1
6,7,121,43.0,1
6,7,121,45.0,2
6,7,121,46.0,1
6,7,121,47.0,1
6,7,121,51.0,1
6,7,121,52.0,2
6,7,121,53.0,5
6,7,121,54.0,1
6,7,121,55.0,1
6,7,121,56.0,2
6,7,121,60.0,1
6,7,121,63.0,2
6,7,121,66.0,1
6,7,121,67.0,1
6,7,121,69.0,3
6,7,122,42.0,1
6,7,122,43.0,1
6,7,122,45.0,2
6,7,122,49.0,1
6,7,122,50.0,1
6,7,122,51.0,1
6,7,122,52.0,4
6,7,122,54.0,1
6,7,122,55.0,1
6,7,122,56.0,2
6,7,122,58.0,2
6,7,122,60.0,1
6,7,122,62.0,3
6,7,122,63.0,3
6,7,122,71.0,1
6,7,123,47.0,2
6,7,123,48.0,1
6,7,123,49.0,1
6,7,123,50.0,1
6,7,123,51.0,1
6,7,123,52.0,3
6,7,123,53.0,1
6,7,123,54.0,1
6,7,123,55.0,2
6,7,123,56.0,2
6,7,123,57.0,1
6,7,123,58.0,1
6,7,123,60.0,2
6,7,123,61.0,1
6,7,123,62.0,1
6,7,123,63.0,1
6,7,123,64.0,1
6,7,123,71.0,1
6,7,123,74.0,1
6,7,124,46.0,1
6,7,124,49.0,1
6,7,124,50.0,1
6,7,124,51.0,3
6,7,124,53.0,2
6,7,124,56.0,2
6,7,124,57.0,2
6,7,124,58.0,2
6,7,124,59.0,3
6,7,124,60.0,2
6,7,124,61.0,1
6,7,124,62.0,2
6,7,124,63.0,1
6,7,124,64.0,1
6,7,124,69.0,1
6,7,125,46.0,1
6,7,125,51.0,1
6,7,125,52.0,1
6,7,125,53.0,1
6,7,125,54.0,2
6,7,125,55.0,3
6,7,125,56.0,1
6,7,125,57.0,1
6,7,125,58.0,1
6,7,125,59.0,2
6,7,125,60.0,6
6,7,125,63.0,2
6,7,125,64.0,1
6,7,125,65.0,1
6,7,125,72.0,1
6,7,126,42.0,1
6,7,126,46.0,1
6,7,126,53.0,1
6,7,126,56.0,4
6,7,126,57.0,2
6,7,126,58.0,3
6,7,126,59.0,2
6,7,126,60.0,1
6,7,126,61.0,3
6,7,126,62.0,2
6,7,126,63.0,1
6,7,126,64.0,1
6,7,126,65.0,2
6,7,126,66.0,1
6,7,127,48.0,1
6,7,127,49.0,1
6,7,127,50.0,1
6,7,127,52.0,2
6,7,127,54.0,2
6,7,127,55.0,1
6,7,127,56.0,2
6,7,127,57.0,3
6,7,127,58.0,1
6,7,127,60.0,2
6,7,127,62.0,2
6,7,127,63.0,1
6,7,127,64.0,2
6,7,127,65.0,1
6,7,127,66.0,2
6,7,127,69.0,1
6,7,128,46.0,1
6,7,128,48.0,1
6,7,128,49.0,1
6,7,128,50.0,1
6,7,128,52.0,2
6,7,128,53.0,4
6,7,128,54.0,1
6,7,128,55.0,1
6,7,128,56.0,1
6,7,128,57.0,3
6,7,128,58.0,2
6,7,128,59.0,1
6,7,128,60.0,1
6,7,128,62.0,1
6,7,128,63.0,2
